best_epoch,best_val_loss_model_space,config_alignn_layers,config_batch_size,config_gcn_layers,config_hidden_features,config_loss,config_lr,config_weight_decay,done,epoch,num_reported_rows,run_group,test_mae,test_r2,test_rmse,time_total_s,training_iteration,trial_name,val_loss_model_space,val_mae,val_r2,val_rmse
24,0.0701059633915228,3,8,3,128,smoothl1,0.0006977313102121,1.025173222243496e-06,True,32,32,group_B,,,,330.74191975593567,32,"trainable_17d2786e_30_alignn_layers=3,batch_size=8,gcn_layers=3,hidden_features=128,loss=smoothl1,lr=0.0007,weight_decay=0.0000_2026-07-09_02-45-14",0.0791936603882325,0.4072079812679899,0.7941492192347781,0.548073271082871
4,0.148702033691936,3,4,3,192,smoothl1,0.0010060890530692,6.975011981191635e-06,True,8,8,group_B,,,,112.6304168701172,8,"trainable_1b7ac5e2_60_alignn_layers=3,batch_size=4,gcn_layers=3,hidden_features=192,loss=smoothl1,lr=0.0010,weight_decay=0.0000_2026-07-09_03-07-18",0.1803155859153737,0.6508301043447756,0.5130148279905462,0.8429857477869741
6,0.1611123772131072,4,4,2,192,smoothl1,0.0005015418399403,1.3167837993784904e-05,True,8,8,group_B,,,,117.42155742645264,8,"trainable_1cf9e292_46_alignn_layers=4,batch_size=4,gcn_layers=2,hidden_features=192,loss=smoothl1,lr=0.0005,weight_decay=0.0000_2026-07-09_02-57-34",0.2066611451683221,0.7179436878915918,0.4412971502516266,0.9029273466100513
46,0.0587542743062373,2,8,2,64,smoothl1,0.0010583933301865,1.1288010604483895e-06,True,50,50,group_B,,,,448.02135491371155,50,"trainable_1d3783ce_79_alignn_layers=2,batch_size=8,gcn_layers=2,hidden_features=64,loss=smoothl1,lr=0.0011,weight_decay=0.0000_2026-07-09_03-18-59",0.0739552491792926,0.3596666861271059,0.7876651506952718,0.5566381940658548
6,0.1481409519122391,3,8,3,128,smoothl1,0.0003135944688581,2.0330683495164715e-06,True,8,8,group_B,,,,83.06860637664795,8,"trainable_1d388eb2_28_alignn_layers=3,batch_size=8,gcn_layers=3,hidden_features=128,loss=smoothl1,lr=0.0003,weight_decay=0.0000_2026-07-09_02-44-47",0.1684165143225559,0.5986869633883676,0.5275415680379634,0.8303174503837527
13,0.1236044728448466,1,8,2,128,smoothl1,0.0003065109969656,4.699425043739124e-06,True,16,16,group_B,,,,139.24826335906982,16,"trainable_1d8092d2_25_alignn_layers=1,batch_size=8,gcn_layers=2,hidden_features=128,loss=smoothl1,lr=0.0003,weight_decay=0.0000_2026-07-09_02-40-27",0.1243754189717706,0.5252748460488225,0.6718881261242955,0.6919478063192028
7,0.1121506552413973,1,8,2,256,smoothl1,0.0011904995361662,8.954999234186714e-06,True,16,16,group_B,,,,138.5862579345703,16,"trainable_1e722bff_31_alignn_layers=1,batch_size=8,gcn_layers=2,hidden_features=256,loss=smoothl1,lr=0.0012,weight_decay=0.0000_2026-07-09_02-46-38",0.1472126627390189,0.5133680318667113,0.5587602176411249,0.8024162111292831
14,0.0927824649427618,3,8,1,256,smoothl1,0.0005830068352328,4.369839342282092e-05,True,16,16,group_B,,,,153.74943780899048,16,"trainable_25acfd14_68_alignn_layers=3,batch_size=8,gcn_layers=1,hidden_features=256,loss=smoothl1,lr=0.0006,weight_decay=0.0000_2026-07-09_03-12-02",0.1171892502951243,0.4795005647754193,0.6721877297177922,0.6916318205048381
33,0.0635741689395179,1,8,2,128,smoothl1,0.0009542139725385,6.6065417977184805e-06,True,50,50,group_B,,,,422.6196596622467,50,"trainable_27088283_21_alignn_layers=1,batch_size=8,gcn_layers=2,hidden_features=128,loss=smoothl1,lr=0.0010,weight_decay=0.0000_2026-07-09_02-36-35",0.0746891520148704,0.3691350643156236,0.7984707599333198,0.5422897513852242
3,0.2977549268928154,2,8,4,192,mse,0.0004586714755401,3.927666566312075e-06,True,8,8,group_B,,,,80.87982869148254,8,"trainable_2a49b1c8_49_alignn_layers=2,batch_size=8,gcn_layers=4,hidden_features=192,loss=mse,lr=0.0005,weight_decay=0.0000_2026-07-09_02-59-23",0.3356138387369731,0.5952991218351223,0.5715986890747327,0.7906563419549489
2,0.1870834086898458,3,8,4,192,smoothl1,0.0018932413945823,8.235301376325148e-06,True,8,8,group_B,,,,84.57780814170837,8,"trainable_2d1bf9f6_41_alignn_layers=3,batch_size=8,gcn_layers=4,hidden_features=192,loss=smoothl1,lr=0.0019,weight_decay=0.0000_2026-07-09_02-53-58",0.3052223979165314,0.9163470744673992,0.1316016916819468,1.125697878549757
4,0.1393728994582065,3,8,1,128,smoothl1,0.0007988420651639,4.160190236508848e-06,True,8,8,group_B,,,,76.35757517814636,8,"trainable_2e5806b9_84_alignn_layers=3,batch_size=8,gcn_layers=1,hidden_features=128,loss=smoothl1,lr=0.0008,weight_decay=0.0000_2026-07-09_03-23-18",0.1840025691916703,0.6459766411690682,0.4913930056556733,0.8614965198690635
30,0.0599071703673828,3,8,2,128,smoothl1,0.0011237387014922,9.451987709152888e-05,True,32,32,group_B,,,,317.17866015434265,32,"trainable_2f0dcffd_58_alignn_layers=3,batch_size=8,gcn_layers=2,hidden_features=128,loss=smoothl1,lr=0.0011,weight_decay=0.0001_2026-07-09_03-05-52",0.0816769224626046,0.3901635775040574,0.7686549954180852,0.5810217985365398
14,0.1040726954501772,4,8,1,64,smoothl1,0.0003633135961609,3.91400961478965e-06,True,16,16,group_B,,,,161.51615977287292,16,"trainable_33d67a74_15_alignn_layers=4,batch_size=8,gcn_layers=1,hidden_features=64,loss=smoothl1,lr=0.0004,weight_decay=0.0000_2026-07-09_02-31-36",0.1161847751607339,0.5118610762437212,0.6993472293835004,0.6623613283492802
14,0.097486574577276,3,8,1,256,smoothl1,0.0004720723670233,3.448412402229946e-06,True,16,16,group_B,,,,151.18754053115845,16,"trainable_36914e2b_71_alignn_layers=3,batch_size=8,gcn_layers=1,hidden_features=256,loss=smoothl1,lr=0.0005,weight_decay=0.0000_2026-07-09_03-14-38",0.1226783009275557,0.4990292822096242,0.6567111529009557,0.7077700976459044
29,0.067541240088681,3,8,2,128,smoothl1,0.0006257559947953,2.046426011745671e-06,True,32,32,group_B,,,,315.3379943370819,32,"trainable_3a23171d_23_alignn_layers=3,batch_size=8,gcn_layers=2,hidden_features=128,loss=smoothl1,lr=0.0006,weight_decay=0.0000_2026-07-09_02-37-49",0.0715992855864069,0.3770380221647336,0.8156212941461951,0.518701787277793
7,0.1734688408554546,3,8,4,128,smoothl1,0.00055842473845,8.785367710423428e-05,True,8,8,group_B,,,,85.2857940196991,8,"trainable_3e26c559_87_alignn_layers=3,batch_size=8,gcn_layers=4,hidden_features=128,loss=smoothl1,lr=0.0006,weight_decay=0.0001_2026-07-09_03-25-47",0.2042417728869372,0.6950469734493097,0.4154460248839097,0.923580324485735
49,0.0591471109381586,3,8,2,128,smoothl1,0.0008422698220869,5.8184619769211886e-06,True,50,50,group_B,,,,496.6845061779022,50,"trainable_406d2199_27_alignn_layers=3,batch_size=8,gcn_layers=2,hidden_features=128,loss=smoothl1,lr=0.0008,weight_decay=0.0000_2026-07-09_02-44-07",0.0610466951445218,0.3296627233613485,0.8340014459162981,0.4921692949879397
40,0.0664766215812907,1,8,3,128,smoothl1,0.001025322210026,2.735999773728892e-06,True,50,50,group_B,,,,443.8520324230194,50,"trainable_41baf062_97_alignn_layers=1,batch_size=8,gcn_layers=3,hidden_features=128,loss=smoothl1,lr=0.0010,weight_decay=0.0000_2026-07-09_03-33-13",0.0674013053140943,0.3389951349036325,0.8110097320555589,0.525148444738365
24,0.0757157879649962,3,4,2,64,smoothl1,0.0006155776012094,1.7614390276016708e-06,True,32,32,group_B,,,,414.16186785697937,32,"trainable_42e66fa6_85_alignn_layers=3,batch_size=4,gcn_layers=2,hidden_features=64,loss=smoothl1,lr=0.0006,weight_decay=0.0000_2026-07-09_03-24-28",0.1023109753729489,0.4513770491431918,0.6938892507553217,0.6683464620695033
14,0.1083040045051978,3,8,1,256,smoothl1,0.0008269665862184,4.907369734494739e-06,True,16,16,group_B,,,,154.32110261917114,16,"trainable_447694b4_70_alignn_layers=3,batch_size=8,gcn_layers=1,hidden_features=256,loss=smoothl1,lr=0.0008,weight_decay=0.0000_2026-07-09_03-14-21",0.1226283146275414,0.4988461543895609,0.652157847669786,0.7124484863198077
12,0.11477426636629,3,8,1,256,smoothl1,0.000712842445362,2.4720049354895325e-06,True,16,16,group_B,,,,153.65873670578003,16,"trainable_46e31f03_72_alignn_layers=3,batch_size=8,gcn_layers=1,hidden_features=256,loss=smoothl1,lr=0.0007,weight_decay=0.0000_2026-07-09_03-14-50",0.1249793116693143,0.5018459559735526,0.6463900917777112,0.7183309453317146
15,0.106200719301505,3,8,1,128,smoothl1,0.0003003704575015,5.0674525426229594e-05,True,16,16,group_B,,,,152.53844094276428,16,"trainable_46ef33ae_78_alignn_layers=3,batch_size=8,gcn_layers=1,hidden_features=128,loss=smoothl1,lr=0.0003,weight_decay=0.0001_2026-07-09_03-18-35",0.1255006071022421,0.5144226477857656,0.636339467678025,0.7284679486532541
16,0.1116507626951686,4,4,3,64,smoothl1,0.0003306804771246,1.265494820162334e-06,True,16,16,group_B,,,,240.74454927444455,16,"trainable_4895f252_51_alignn_layers=4,batch_size=4,gcn_layers=3,hidden_features=64,loss=smoothl1,lr=0.0003,weight_decay=0.0000_2026-07-09_03-00-31",0.1116507626951686,0.4895411527008657,0.7042005023293112,0.6569935097716851
4,0.1333036559520575,3,8,1,128,smoothl1,0.0004998876042418,2.1235702074399154e-06,True,8,8,group_B,,,,76.49275541305542,8,"trainable_4ac11e41_74_alignn_layers=3,batch_size=8,gcn_layers=1,hidden_features=128,loss=smoothl1,lr=0.0005,weight_decay=0.0000_2026-07-09_03-16-56",0.1744301794934525,0.6365905470794462,0.5288018317373835,0.8292092918420143
13,0.125339125061319,3,4,1,128,smoothl1,0.001567280058449,9.585189250180968e-06,True,16,16,group_B,,,,207.47586369514465,16,"trainable_4baaadc6_89_alignn_layers=3,batch_size=4,gcn_layers=1,hidden_features=128,loss=smoothl1,lr=0.0016,weight_decay=0.0000_2026-07-09_03-27-20",0.1387143008134983,0.5581830527298379,0.6293672709023854,0.735417985774541
7,0.2434647464878344,4,8,2,192,mse,0.0004466211263152,1.462766386745555e-05,True,8,8,group_B,,,,86.22615647315979,8,"trainable_4d3a914d_12_alignn_layers=4,batch_size=8,gcn_layers=2,hidden_features=192,loss=mse,lr=0.0004,weight_decay=0.0000_2026-07-09_02-29-56",0.3570237270107976,0.637122316428759,0.5442695771169834,0.8154857453183497
28,0.0674358087754438,3,8,2,128,smoothl1,0.0016981545609892,4.315684718047045e-06,True,32,32,group_B,,,,316.7264745235443,32,"trainable_5391a5a6_64_alignn_layers=3,batch_size=8,gcn_layers=2,hidden_features=128,loss=smoothl1,lr=0.0017,weight_decay=0.0000_2026-07-09_03-09-07",0.086952209689472,0.4025803191956806,0.7593847265456919,0.5925485762778402
5,0.2948613378105971,4,8,3,128,mse,0.000370640634323,1.5526690831231636e-06,True,8,8,group_B,,,,90.87545728683472,8,"trainable_5a509b79_34_alignn_layers=4,batch_size=8,gcn_layers=3,hidden_features=128,loss=mse,lr=0.0004,weight_decay=0.0000_2026-07-09_02-49-56",0.3401630125821583,0.5859563715125721,0.5657917949549123,0.7959968996421318
30,0.0646040834851129,1,8,1,256,smoothl1,0.0004325976086104,2.1939624973063367e-05,True,32,32,group_B,,,,263.1416823863983,32,"trainable_5ddff008_73_alignn_layers=1,batch_size=8,gcn_layers=1,hidden_features=256,loss=smoothl1,lr=0.0004,weight_decay=0.0000_2026-07-09_03-15-13",0.0799992136292593,0.4058242095981841,0.7816519763555032,0.5644649707657908
12,0.1175741679453976,3,8,1,256,smoothl1,0.001398707003703,2.3877540043001654e-06,True,16,16,group_B,,,,154.00777649879456,16,"trainable_5de1ad41_33_alignn_layers=3,batch_size=8,gcn_layers=1,hidden_features=256,loss=smoothl1,lr=0.0014,weight_decay=0.0000_2026-07-09_02-49-13",0.118351079287037,0.5074652342646876,0.6821384008682352,0.6810537604412068
4,0.1576589143701962,3,4,3,128,smoothl1,0.0008796180886538,3.041558565439601e-05,True,8,8,group_B,,,,113.2443344593048,8,"trainable_5e5904f1_55_alignn_layers=3,batch_size=4,gcn_layers=3,hidden_features=128,loss=smoothl1,lr=0.0009,weight_decay=0.0000_2026-07-09_03-05-15",0.2267179199785151,0.7208777069285607,0.3406595684319055,0.9808830216165216
27,0.0653383169944087,1,8,3,128,smoothl1,0.0010842170690139,1.0108588071791103e-06,True,32,32,group_B,,,,281.51742601394653,32,"trainable_608488ac_24_alignn_layers=1,batch_size=8,gcn_layers=3,hidden_features=128,loss=smoothl1,lr=0.0011,weight_decay=0.0000_2026-07-09_02-39-56",0.0712178328207561,0.3658831352201941,0.8038133160130523,0.5350533980954303
49,0.0599084499503963,1,8,3,128,smoothl1,0.0008371236347495,8.618252623177232e-06,True,50,50,group_B,,,,436.2530035972595,50,"trainable_60bc8312_98_alignn_layers=1,batch_size=8,gcn_layers=3,hidden_features=128,loss=smoothl1,lr=0.0008,weight_decay=0.0000_2026-07-09_03-34-02",0.0615525377874888,0.339302706191915,0.8291684890768027,0.4992825116113415
30,0.0793212005208251,3,8,4,256,smoothl1,0.0009822339817376,1.980441713494485e-05,True,32,32,group_B,,,,335.57947850227356,32,"trainable_627a2285_13_alignn_layers=3,batch_size=8,gcn_layers=4,hidden_features=256,loss=smoothl1,lr=0.0010,weight_decay=0.0000_2026-07-09_02-30-07",0.089381716889206,0.4177592727120299,0.7514660877676008,0.6022200233338488
48,0.0557471051289842,3,8,1,256,smoothl1,0.0004289287515695,4.571764868206514e-05,True,50,50,group_B,,,,476.8144345283508,50,"trainable_671f32a0_44_alignn_layers=3,batch_size=8,gcn_layers=1,hidden_features=256,loss=smoothl1,lr=0.0004,weight_decay=0.0000_2026-07-09_02-56-06",0.0635568250128358,0.3302898089912616,0.8249574141807102,0.5053988197883648
7,0.1287303431324227,4,8,2,128,smoothl1,0.0014934827076346,3.550181282274141e-05,True,8,8,group_B,,,,85.21541714668274,8,"trainable_682b84e0_56_alignn_layers=4,batch_size=8,gcn_layers=2,hidden_features=128,loss=smoothl1,lr=0.0015,weight_decay=0.0000_2026-07-09_03-05-38",0.2435977294962242,0.7292715473229742,-0.0004343740692573,1.2082496163362095
30,0.0700988181073356,3,8,1,128,smoothl1,0.0011464053351118,2.6234711602116076e-05,True,32,32,group_B,,,,304.7469630241394,32,"trainable_6985a9ae_38_alignn_layers=3,batch_size=8,gcn_layers=1,hidden_features=128,loss=smoothl1,lr=0.0011,weight_decay=0.0000_2026-07-09_02-53-07",0.0783150181292541,0.3911132545539043,0.7866273187509569,0.5579968799262693
14,0.1002992211037842,3,8,1,256,smoothl1,0.0004443620182695,6.850716768693096e-05,True,16,16,group_B,,,,153.10856366157532,16,"trainable_740ace4b_67_alignn_layers=3,batch_size=8,gcn_layers=1,hidden_features=256,loss=smoothl1,lr=0.0004,weight_decay=0.0001_2026-07-09_03-11-44",0.1456965730382652,0.5487058075776685,0.5853484063806804,0.7778646450114772
46,0.052544303800142,3,8,3,128,smoothl1,0.0019269076232637,2.717454615443929e-06,True,50,50,group_B,,,,519.046225309372,50,"trainable_746894a0_2_alignn_layers=3,batch_size=8,gcn_layers=3,hidden_features=128,loss=smoothl1,lr=0.0019,weight_decay=0.0000_2026-07-09_02-22-07",0.0537326434065425,0.3285318254697996,0.8581833034575983,0.4549105885526964
31,0.073178278331561,3,8,2,128,smoothl1,0.0016129584380663,1.0124892685345086e-05,True,32,32,group_B,,,,321.9379587173462,32,"trainable_77fbd6ab_40_alignn_layers=3,batch_size=8,gcn_layers=2,hidden_features=128,loss=smoothl1,lr=0.0016,weight_decay=0.0000_2026-07-09_02-53-25",0.0948349468055225,0.4169521673671351,0.7168647615546857,0.6427755154990407
6,0.3448648511890381,2,4,4,64,mse,0.0004885269040343,1.826939194063876e-06,True,8,8,group_B,,,,105.11256504058838,8,"trainable_78169f0b_8_alignn_layers=2,batch_size=4,gcn_layers=4,hidden_features=64,loss=mse,lr=0.0005,weight_decay=0.0000_2026-07-09_02-25-23",0.3536344716946284,0.6299739358679243,0.548595871695819,0.8116057711592801
14,0.109285537964078,1,4,2,64,smoothl1,0.0019516702471959,1.038238000572605e-06,True,16,16,group_B,,,,167.15196990966797,16,"trainable_78f8f7d9_7_alignn_layers=1,batch_size=4,gcn_layers=2,hidden_features=64,loss=smoothl1,lr=0.0020,weight_decay=0.0000_2026-07-09_02-24-27",0.1188659477170813,0.4939532878240916,0.6777326280678928,0.6857574461247378
13,0.1269878093448896,1,4,3,128,smoothl1,0.0018499711650206,6.134832229797887e-06,True,16,16,group_B,,,,184.3728382587433,16,"trainable_7bc42d7a_99_alignn_layers=1,batch_size=4,gcn_layers=3,hidden_features=128,loss=smoothl1,lr=0.0018,weight_decay=0.0000_2026-07-09_03-35-12",0.1324107723320445,0.5353174783622182,0.6308607957479127,0.7339347468530025
31,0.067800248416249,3,8,2,128,smoothl1,0.000737090875498,1.6553930763269688e-06,True,32,32,group_B,,,,314.4767084121704,32,"trainable_7c6f81a3_50_alignn_layers=3,batch_size=8,gcn_layers=2,hidden_features=128,loss=smoothl1,lr=0.0007,weight_decay=0.0000_2026-07-09_03-00-24",0.0810196000550474,0.3889858506844642,0.7857408763684661,0.5591547587518179
3,0.1379900245912491,4,8,2,64,smoothl1,0.0016564959712035,3.853923859234612e-06,True,8,8,group_B,,,,85.12517619132996,8,"trainable_83627a60_43_alignn_layers=4,batch_size=8,gcn_layers=2,hidden_features=64,loss=smoothl1,lr=0.0017,weight_decay=0.0000_2026-07-09_02-55-19",0.1734839826822281,0.6231616826239512,0.5158812703156342,0.8405011379703575
14,0.1008862511565287,2,8,3,64,smoothl1,0.0007242981690277,1.3843675210373883e-06,True,16,16,group_B,,,,150.60621452331543,16,"trainable_868efccf_92_alignn_layers=2,batch_size=8,gcn_layers=3,hidden_features=64,loss=smoothl1,lr=0.0007,weight_decay=0.0000_2026-07-09_03-30-05",0.148682510716811,0.5548887256679156,0.5659217128469977,0.7958778070330846
5,0.1728510518395711,3,4,3,128,smoothl1,0.0013846557924275,5.221546015203922e-06,True,8,8,group_B,,,,112.95793652534483,8,"trainable_87d577cd_80_alignn_layers=3,batch_size=4,gcn_layers=3,hidden_features=128,loss=smoothl1,lr=0.0014,weight_decay=0.0000_2026-07-09_03-19-49",0.1947183633844057,0.6710707127033779,0.4551020881679829,0.8917023990036934
8,0.2534276374748775,1,8,3,256,mse,0.0005966721940026,1.6268262681579607e-05,True,8,8,group_B,,,,71.33411693572998,8,"trainable_8e1b05df_77_alignn_layers=1,batch_size=8,gcn_layers=3,hidden_features=256,loss=mse,lr=0.0006,weight_decay=0.0000_2026-07-09_03-17-50",0.2534276374748775,0.5212980540715894,0.6765069775814061,0.6870602483755293
6,0.2470246736334745,1,8,3,128,mse,0.0014920111393208,2.9402535366804047e-06,True,8,8,group_B,,,,71.40725326538086,8,"trainable_921f9623_20_alignn_layers=1,batch_size=8,gcn_layers=3,hidden_features=128,loss=mse,lr=0.0015,weight_decay=0.0000_2026-07-09_02-36-30",0.3057206829704305,0.5844875447065531,0.6097564259651223,0.7546233573291554
4,0.2834542840719223,1,8,3,128,mse,0.0007436567579191,3.2096941760692932e-06,True,8,8,group_B,,,,72.81351065635681,8,"trainable_981fb2d3_100_alignn_layers=1,batch_size=8,gcn_layers=3,hidden_features=128,loss=mse,lr=0.0007,weight_decay=0.0000_2026-07-09_03-38-55",0.3682744458869652,0.6447299353078725,0.5299083598823888,0.8282350916135867
14,0.0981324389576911,3,8,1,256,smoothl1,0.0004092786968326,4.6433206993360184e-05,True,16,16,group_B,,,,153.6214361190796,16,"trainable_98a1427c_66_alignn_layers=3,batch_size=8,gcn_layers=1,hidden_features=256,loss=smoothl1,lr=0.0004,weight_decay=0.0000_2026-07-09_03-10-04",0.1162342102754683,0.4784713465727719,0.6740125452791503,0.689704098533338
5,0.3345368890850632,4,4,3,128,mse,0.0005281720589876,2.6590124263276106e-06,True,8,8,group_B,,,,129.55682516098022,8,"trainable_9b47730f_4_alignn_layers=4,batch_size=4,gcn_layers=3,hidden_features=128,loss=mse,lr=0.0005,weight_decay=0.0000_2026-07-09_02-22-12",0.3997214568591622,0.6193820967926316,0.4897671670283778,0.862872372708195
4,0.3889924205800213,1,4,4,256,mse,0.0017626694254277,4.332677970904915e-06,True,8,8,group_B,,,,103.99288368225098,8,"trainable_9c82ac63_3_alignn_layers=1,batch_size=4,gcn_layers=4,hidden_features=256,loss=mse,lr=0.0018,weight_decay=0.0000_2026-07-09_02-22-09",0.4770365658575896,0.7377511915986622,0.3910766684103075,0.942635237942624
8,0.3291962902066568,3,4,1,64,mse,0.0007668216815034,5.806742337075409e-05,True,8,8,group_B,,,,99.17035961151124,8,"trainable_9cae65f7_17_alignn_layers=3,batch_size=4,gcn_layers=1,hidden_features=64,loss=mse,lr=0.0008,weight_decay=0.0001_2026-07-09_02-34-10",0.3291962902066568,0.6065799196460293,0.5797904983599739,0.7830604640271944
29,0.0639185852041004,1,8,2,128,smoothl1,0.0009556845800702,7.016080097505726e-06,True,32,32,group_B,,,,273.1999444961548,32,"trainable_9cca3e8f_22_alignn_layers=1,batch_size=8,gcn_layers=2,hidden_features=128,loss=smoothl1,lr=0.0010,weight_decay=0.0000_2026-07-09_02-37-01",0.069796391816997,0.3596386996905913,0.8108018625720028,0.525437169488321
7,0.1346574517548399,3,8,3,128,smoothl1,0.0014999067899871,5.382151359160386e-06,True,8,8,group_B,,,,82.4871118068695,8,"trainable_9f3469db_47_alignn_layers=3,batch_size=8,gcn_layers=3,hidden_features=128,loss=smoothl1,lr=0.0015,weight_decay=0.0000_2026-07-09_02-58-31",0.1867913788273221,0.6499985519430205,0.4663915708729702,0.882416669995601
15,0.1482793458160899,2,4,4,192,smoothl1,0.0006834492607898,2.7915486118812965e-05,True,16,16,group_B,,,,214.69770908355713,16,"trainable_a28cbca8_18_alignn_layers=2,batch_size=4,gcn_layers=4,hidden_features=192,loss=smoothl1,lr=0.0007,weight_decay=0.0000_2026-07-09_02-35-19",0.1574756046609273,0.603347770130193,0.5837232610576745,0.7793874980410578
13,0.1021005213851966,1,8,2,128,smoothl1,0.0005853660950794,1.1288543522481463e-05,True,16,16,group_B,,,,136.81250524520874,16,"trainable_a7fa868e_29_alignn_layers=1,batch_size=8,gcn_layers=2,hidden_features=128,loss=smoothl1,lr=0.0006,weight_decay=0.0000_2026-07-09_02-45-12",0.1123650127223559,0.4996182274989106,0.705212811501358,0.6558683378897869
8,0.132403425990589,3,4,3,64,smoothl1,0.000525191145447,1.2662360512437638e-05,True,16,16,group_B,,,,232.06975054740903,16,"trainable_a8eaad57_1_alignn_layers=3,batch_size=4,gcn_layers=3,hidden_features=64,loss=smoothl1,lr=0.0005,weight_decay=0.0000_2026-07-09_02-22-02",0.1430755177187541,0.5450907225070494,0.6121368389135053,0.752318306055941
7,0.1344313143244969,3,8,3,128,smoothl1,0.0008587412728727,1.4631335324825916e-05,True,8,8,group_B,,,,81.58438396453857,8,"trainable_ae7575ad_36_alignn_layers=3,batch_size=8,gcn_layers=3,hidden_features=128,loss=smoothl1,lr=0.0009,weight_decay=0.0000_2026-07-09_02-52-12",0.1830076227979685,0.6448777207120352,0.4890765502428897,0.8634561381921804
5,0.1692734855823416,4,8,4,192,smoothl1,0.0006527529808836,6.346215118399888e-06,True,8,8,group_B,,,,92.04966402053832,8,"trainable_b7a391bc_75_alignn_layers=4,batch_size=8,gcn_layers=4,hidden_features=192,loss=smoothl1,lr=0.0007,weight_decay=0.0000_2026-07-09_03-17-15",0.182299991251615,0.6400801577770371,0.5015216371472617,0.8528752649538237
8,0.2743253322347762,3,8,2,128,mse,0.0007708032192479,1.0799496379006852e-05,True,8,8,group_B,,,,80.24261498451233,8,"trainable_b8925f59_62_alignn_layers=3,batch_size=8,gcn_layers=2,hidden_features=128,loss=mse,lr=0.0008,weight_decay=0.0000_2026-07-09_03-07-41",0.2743253322347762,0.5476318261034178,0.6498316822940498,0.7148267367661495
8,0.3442838827453593,3,8,2,256,mse,0.0012951720020641,2.2882654349974206e-06,True,8,8,group_B,,,,79.93567109107971,8,"trainable_bb74b733_52_alignn_layers=3,batch_size=8,gcn_layers=2,hidden_features=256,loss=mse,lr=0.0013,weight_decay=0.0000_2026-07-09_03-01-48",0.3442838827453593,0.6068335804089185,0.5605316260193476,0.8008038947339516
16,0.1161164645716626,3,4,4,192,smoothl1,0.0013362791410105,3.4230428668878883e-06,True,16,16,group_B,,,,234.08097624778748,16,"trainable_bb9713d8_19_alignn_layers=3,batch_size=4,gcn_layers=4,hidden_features=192,loss=smoothl1,lr=0.0013,weight_decay=0.0000_2026-07-09_02-36-18",0.1161164645716626,0.5272101026268522,0.6999984524677274,0.6616435920447892
14,0.1023573380692926,2,8,3,64,smoothl1,0.0003897011623045,2.35661026889673e-05,True,16,16,group_B,,,,153.9898681640625,16,"trainable_bd699920_63_alignn_layers=2,batch_size=8,gcn_layers=3,hidden_features=64,loss=smoothl1,lr=0.0004,weight_decay=0.0000_2026-07-09_03-08-41",0.1285963192158354,0.4930092640671186,0.6211944226838213,0.743482149034001
7,0.1751641441116888,3,8,4,128,smoothl1,0.000542720357413,7.783341802569919e-06,True,8,8,group_B,,,,85.09406518936157,8,"trainable_cb43ee0b_53_alignn_layers=3,batch_size=8,gcn_layers=4,hidden_features=128,loss=smoothl1,lr=0.0005,weight_decay=0.0000_2026-07-09_03-02-47",0.1983926431448371,0.6851558633989371,0.4335225318670748,0.9091879757014028
11,0.0977713338754795,2,8,1,192,smoothl1,0.0018378502834758,3.3222829845446736e-06,True,16,16,group_B,,,,143.2274420261383,16,"trainable_d08a9cbf_54_alignn_layers=2,batch_size=8,gcn_layers=1,hidden_features=192,loss=smoothl1,lr=0.0018,weight_decay=0.0000_2026-07-09_03-04-10",0.1522390195538127,0.5490198184305841,0.5444072027136815,0.8153626021386003
41,0.0610819141129179,1,8,3,128,smoothl1,0.0009289510094649,8.18544377095422e-06,True,50,50,group_B,,,,438.06535267829895,50,"trainable_d1a2b258_83_alignn_layers=1,batch_size=8,gcn_layers=3,hidden_features=128,loss=smoothl1,lr=0.0009,weight_decay=0.0000_2026-07-09_03-23-08",0.0632915692822761,0.3353996258807068,0.8270899682450074,0.5023107336864233
15,0.1135346101468833,3,8,4,256,smoothl1,0.0003485590850746,3.227469725504588e-05,True,16,16,group_B,,,,169.7416479587555,16,"trainable_d20a91e1_81_alignn_layers=3,batch_size=8,gcn_layers=4,hidden_features=256,loss=smoothl1,lr=0.0003,weight_decay=0.0000_2026-07-09_03-21-22",0.1348963322108069,0.5786423336894791,0.6514449801261302,0.7131781584603831
7,0.1523774013751083,4,8,2,192,smoothl1,0.0006603605158465,1.36536353853673e-05,True,8,8,group_B,,,,86.56058263778687,8,"trainable_d5fc0474_88_alignn_layers=4,batch_size=8,gcn_layers=2,hidden_features=192,loss=smoothl1,lr=0.0007,weight_decay=0.0000_2026-07-09_03-27-07",0.1887586481484865,0.6822656270367314,0.5004795882536215,0.8537662502098661
5,0.1756811220415685,3,4,3,256,smoothl1,0.0019978373289193,9.282572275726944e-06,True,8,8,group_B,,,,115.14102792739868,8,"trainable_d7ef2a66_65_alignn_layers=3,batch_size=4,gcn_layers=3,hidden_features=256,loss=smoothl1,lr=0.0020,weight_decay=0.0000_2026-07-09_03-09-30",0.2449683605363129,0.7884790413437212,0.3382226565934483,0.9826940139006706
